NVAR: 56 
VARNAMES: CID CIDint IDSURVEY TYPE FIELD CUTFLAG_SNANA zHD zHDERR z zERR HOST_LOGMASS HOST_LOGMASS_ERR SNRMAX1 SNRMAX2 SNRMAX3 PKMJD PKMJDERR x1 x1ERR c cERR mB mBERR x0 x0ERR COV_x1_c COV_x1_x0 COV_c_x0 NDOF FITCHI2 FITPROB SIM_TYPE_INDEX SIM_NONIA_INDEX SIM_ZCMB SIM_DLMAG SIM_PKMJD SIMx1 SIMc SIMbeta SIM_x0 SIM_mb SIMZ MWEBV T0GAPMAX delmu RA DECL MU MUMODEL MUERR MUERR_RAW MURES MUPULL ERRCODE SIM_MU SIM_MB 

# SALT2mu fit results: 
#  NSNFIT   = 349    [ true CC/(Ia+CC) = 0.0000) ] 
#  -2log(L) = 323.41    
#  chi2(Ia)/dof = 323.41/348 = 0.986    
#  sigint   = 0.1100  (1 iterations)
#  Omega_L        =      0.69237 +-    0.01293   
#  M0avg          =    -30.00500 
#  m0-M0avg chi2/dof = 0.0 / -1 
 
SN: 387 387 10 101 C1 1 0.71822 0.00100 0.71886 0.00100 -9 -9 8.9691 8.3616 6.5002 56544.348 1.105 -7.94263e-02 0.7497 -4.22877e-02 6.04874e-02 23.6202 5.63232e-02 6.39637e-06 3.40573e-07 2.57253e-02 -1.64631e-07 -9.42889e-09 67 81.4136 0.1274 1 0 0.7166 43.2090 56542.910 1.3887 8.39290e-03 3.2000 6.07322e-06 23.6765 0.7166 7.86000e-03 4.0225 -1.14698e-01 53.759598 -28.606825  43.1144 43.2075  0.1962  0.1624 -0.093 -0.475 0 43.2090 13.0415 
SN: 388 388 10 101 S1 1 0.35807 0.00100 0.35922 0.00100 -9 -9 13.3668 12.5304 10.7131 56546.648 0.594 1.0547 0.4714 0.1751 3.95617e-02 22.7268 5.18481e-02 1.45634e-05 7.12333e-07 6.82799e-03 -1.91951e-07 -2.09899e-08 52 47.8694 0.6370 1 0 0.3604 41.4180 56547.715 0.8677 0.2239 3.2000 1.56614e-05 22.6479 0.3604 1.96950e-02 5.8714 0.2626 33.477448 -4.853607  41.6842 41.3976  0.1526  0.1057  0.287  1.878 0 41.4180 12.0129 
SN: 390 390 10 101 E1 1 0.31770 0.00100 0.31822 0.00100 -9 -9 15.0755 13.5643 11.6261 56941.711 0.375 -1.41584e+00 0.3293 0.1505 4.03165e-02 22.6027 5.56232e-02 1.63279e-05 8.58289e-07 2.77551e-03 -1.53260e-07 -2.51529e-08 49 29.8007 0.9896 1 0 0.3187 41.1074 56941.465 -1.86156e+00 0.1636 3.2000 1.75142e-05 22.5265 0.3187 1.35230e-02 6.5785 0.1777 52.486382 -28.816216  41.2929 41.0956  0.1546  0.1087  0.197  1.276 0 41.1074 11.8915 
SN: 391 391 10 101 X3 1 0.46117 0.00100 0.46169 0.00100 -9 -9 37.6705 30.9718 26.2123 56650.867 0.327 -4.31200e-01 0.2850 0.1589 2.95926e-02 23.3369 3.43795e-02 8.30343e-06 2.67132e-07 1.64099e-03 -3.02702e-08 -5.98951e-09 29 20.9336 0.8900 1 0 0.4620 42.0561 56650.348 -4.01757e-01 0.1530 3.2000 9.10351e-06 23.2370 0.4620 1.08620e-02 4.7596 7.25510e-02 54.420765 -28.909342  42.1380 42.0458  0.1363  0.0804  0.092  0.676 0 42.0561 12.6020 
SN: 392 392 10 101 S1+S2 1 0.19703 0.00100 0.19745 0.00100 -9 -9 38.2459 30.5613 24.3501 57011.633 0.148 5.94065e-02 0.1657 -4.55593e-02 2.51067e-02 20.3491 3.32990e-02 1.30120e-04 4.05253e-06 9.19025e-04 -2.41588e-07 -8.22501e-08 74 57.0036 0.9396 1 0 0.1961 39.9090 57011.637 0.2224 -1.90456e-03 3.2000 1.12532e-04 20.5068 0.1961 1.29870e-02 4.9845 -6.34800e-02 54.839958 -28.558372  39.8732 39.9176  0.1260  0.0614 -0.044 -0.352 0 39.9090  9.8718 
SN: 393 393 10 101 C3 1 0.81433 0.00100 0.81504 0.00100 -9 -9 11.4165 7.1159 6.6044 56582.949 0.948 -1.07712e+00 0.6276 0.1399 8.72391e-02 24.8852 6.11198e-02 1.99495e-06 1.15524e-07 7.08011e-04 -3.47375e-08 -1.52754e-09 66 62.0554 0.6481 1 0 0.8135 43.5472 56581.910 -1.33076e+00 0.1488 3.2000 2.07079e-06 24.8447 0.8135 8.32200e-03 6.0734 9.29350e-02 52.523567 -28.369801  43.6567 43.5415  0.3179  0.2983  0.115  0.362 0 43.5472 14.2097 
SN: 394 394 10 101 X2 1 0.23502 0.00100 0.23600 0.00100 -9 -9 63.6233 55.9783 45.4372 56590.129 0.133 0.2196 0.1461 -5.66530e-02 2.55373e-02 20.8269 3.57421e-02 8.38023e-05 2.80465e-06 4.12383e-04 -1.49014e-07 -5.47295e-08 38 19.1523 0.9968 1 0 0.2342 40.3415 56590.008 0.2097 -6.86726e-02 3.2000 9.18442e-05 20.7274 0.2342 2.78970e-02 9.6866 3.71170e-02 36.638737 -4.529021  40.4089 40.3472  0.1279  0.0653  0.062  0.483 0 40.3415 10.0924 
SN: 395 395 10 101 X1 1 0.61159 0.00100 0.61225 0.00100 -9 -9 6.3161 6.0593 5.8576 56652.078 1.364 0.4058 0.9666 0.1772 8.45512e-02 23.5855 8.38016e-02 6.60372e-06 5.29889e-07 -6.22360e-04 -3.08205e-07 -1.80133e-08 36 20.7650 0.9801 1 0 0.6116 42.7893 56652.957 0.1823 2.73680e-02 3.2000 7.23538e-06 23.4863 0.6116 1.02530e-02 5.5241 -3.58615e-01 51.809803 -27.969446  42.4453 42.7827  0.3272  0.3081 -0.337 -1.031 0 42.7893 12.8513 
SN: 397 397 10 101 E1 1 0.30532 0.00100 0.30626 0.00100 -9 -9 19.1843 16.5612 16.3657 56619.438 0.355 1.4787 0.4752 0.1722 3.78830e-02 21.9068 5.88035e-02 3.09947e-05 1.72496e-06 6.10890e-03 -5.84010e-07 -4.74150e-08 40 20.7204 0.9950 1 0 0.3043 40.9915 56619.383 1.0620 0.1725 3.2000 2.76739e-05 22.0298 0.3043 7.67200e-03 9.9192 -8.60050e-02 9.216952 -43.926132  40.9328 40.9959  0.1569  0.1119 -0.063 -0.402 0 40.9915 11.3948 
SN: 399 399 10 101 C1 1 0.76553 0.00100 0.76684 0.00100 -9 -9 8.4951 8.2021 6.5380 56602.152 0.813 1.8622 1.0835 0.1174 8.34310e-02 23.8967 7.60402e-02 4.95794e-06 3.59680e-07 1.53929e-02 -2.39304e-07 -5.50214e-09 64 55.6714 0.7615 1 0 0.7665 43.3885 56601.676 1.7490 4.98067e-02 3.2000 4.77284e-06 23.9381 0.7665 3.22850e-02 7.3423 -2.49367e-01 40.412029 -1.250341  43.1518 43.3770  0.3253  0.3061 -0.225 -0.692 0 43.3885 13.3031 
SN: 401 401 10 101 E1 1 0.51942 0.00100 0.52056 0.00100 -9 -9 7.4425 6.2602 5.1158 56881.301 2.692 -2.03381e+00 1.3034 -1.45468e-01 0.1007 23.5244 0.1235 6.98612e-06 8.41684e-07 -1.96967e-02 2.26974e-09 -5.14657e-08 44 39.9105 0.6869 1 0 0.5209 42.3678 56883.086 -1.62275e+00 0.1324 3.2000 6.20142e-06 23.6538 0.5209 3.37420e-02 5.8418 0.6973 40.237530 -1.023665  43.0752 42.3547  0.3644  0.3474  0.720  1.977 0 42.3678 13.0188 
SN: 402 402 10 101 C1 1 0.33755 0.00100 0.33805 0.00100 -9 -9 22.1002 15.2290 12.0774 56920.020 0.420 0.3994 0.5233 -4.44895e-02 6.99210e-02 21.6430 0.1120 3.95191e-05 4.29620e-06 2.78640e-02 -1.94303e-06 -2.80503e-07 13 4.0799 0.9950 1 0 0.3368 41.2465 56919.883 -3.56000e-01 -1.15424e-01 3.2000 4.25808e-05 21.5620 0.3368 1.21460e-02 17.1396 -5.62290e-02 54.012878 -27.581556  41.2113 41.2483  0.1491  0.1006 -0.037 -0.248 0 41.2465 10.9270 
SN: 403 403 10 101 X1 1 0.18257 0.00100 0.18357 0.00100 -9 -9 16.1886 11.5188 10.9421 56586.660 0.340 -2.71520e+00 0.3351 8.76359e-02 6.23549e-02 21.2540 8.25575e-02 5.65449e-05 4.46726e-06 6.39483e-03 -8.05986e-07 -2.28130e-07 31 15.2630 0.9946 1 0 0.1824 39.7339 56586.543 -2.65532e+00 7.47721e-02 3.2000 7.27810e-05 20.9800 0.1824 2.19010e-02 10.0926 0.2029 33.724937 -4.424257  39.9635 39.7337  0.1799  0.1424  0.230  1.277 0 39.7339 10.3450 
SN: 405 405 10 101 X2 1 0.47374 0.00100 0.47482 0.00100 -9 -9 30.6700 28.5381 19.1695 56670.441 0.351 1.4291 0.4494 -9.07160e-02 3.26140e-02 21.9266 4.34202e-02 3.04341e-05 1.24177e-06 4.97341e-03 -4.07724e-07 -2.51315e-08 23 19.3911 0.7308 1 0 0.4715 42.1086 56669.992 1.6497 -1.35215e-01 3.2000 2.64260e-05 22.0799 0.4715 7.13100e-03 5.4482 -3.51335e-01 7.528423 -43.649864  41.7870 42.1154  0.1512  0.1037 -0.328 -2.173 0 42.1086 11.4449 
SN: 406 406 10 101 C3 1 0.82398 0.00100 0.82463 0.00100 -9 -9 18.8943 15.5774 13.0386 56581.672 0.622 4.77514e-02 0.3703 8.37549e-02 4.81856e-02 24.1910 3.63442e-02 3.78081e-06 1.28702e-07 2.07049e-04 -2.22246e-08 -9.22392e-10 66 75.2805 0.2282 1 0 0.8248 43.5841 56581.453 0.2727 -2.41175e-02 3.2000 4.09726e-06 24.1038 0.8248 1.25080e-02 6.0415 -2.95369e-01 55.016354 -27.299002  43.2997 43.5729  0.1996  0.1666 -0.273 -1.369 0 43.5841 13.4688 
SN: 407 407 10 101 C1 1 0.42792 0.00100 0.42907 0.00100 -9 -9 19.9734 18.1923 11.8843 56979.316 0.569 1.9641 0.4568 0.1754 3.48748e-02 22.7226 4.57464e-02 1.46202e-05 6.29168e-07 2.30889e-03 -1.46928e-07 -1.49366e-08 56 49.7867 0.7400 1 0 0.4295 41.8676 56979.312 1.7245 0.1399 3.2000 1.48071e-05 22.7088 0.4295 2.42410e-02 6.4071 -6.98920e-02 36.174072 -3.573306  41.8063 41.8529  0.1574  0.1126 -0.047 -0.296 0 41.8676 12.0738 
SN: 411 411 10 101 C2 1 0.27389 0.00100 0.27438 0.00100 -9 -9 23.0839 19.7876 19.3806 56613.922 0.221 -5.90016e-02 0.2485 0.2060 3.29403e-02 22.1098 4.92852e-02 2.57090e-05 1.19391e-06 2.68518e-03 -1.82651e-07 -3.13565e-08 40 28.0259 0.9387 1 0 0.2737 40.7268 56613.617 -3.54742e-02 0.2550 3.2000 2.40390e-05 22.1827 0.2737 8.31600e-03 10.2164 6.81930e-02 53.174702 -28.490002  40.8123 40.7249  0.1356  0.0794  0.087  0.644 0 40.7268 11.5477 
SN: 412 412 10 101 C3 1 0.63654 0.00100 0.63787 0.00100 -9 -9 16.8894 15.2100 13.2946 56613.379 0.436 -1.72481e-01 0.3874 0.1149 3.97822e-02 23.8089 4.59397e-02 5.37559e-06 2.32333e-07 3.96324e-03 -6.00721e-08 -5.77274e-09 54 42.5934 0.8688 1 0 0.6389 42.9046 56613.230 -2.19044e-01 8.19474e-02 3.2000 5.26009e-06 23.8325 0.6389 2.51220e-02 4.9941 -1.25052e-01 35.180202 -6.005952  42.7871 42.8880  0.1608  0.1173 -0.101 -0.628 0 42.9046 13.1975 
SN: 414 414 10 101 X3 1 0.58396 0.00100 0.58457 0.00100 -9 -9 27.0207 21.2416 20.9104 56969.418 0.345 -1.15463e-01 0.2853 6.51125e-02 3.26555e-02 23.5152 3.73750e-02 7.04555e-06 2.46756e-07 1.59414e-03 -4.07773e-08 -4.97009e-09 48 31.2702 0.9772 1 0 0.5809 42.6540 56970.004 9.02093e-02 0.1100 3.2000 6.34900e-06 23.6282 0.5809 1.04270e-02 4.3905 -2.12070e-02 52.928040 -28.672525  42.6607 42.6611  0.1467  0.0971 -0.000 -0.003 0 42.6540 12.9932 
SN: 416 416 10 101 X3 1 0.56943 0.00100 0.56999 0.00100 -9 -9 30.8284 22.8143 21.9443 56655.609 0.376 0.6947 0.3416 0.1065 3.15894e-02 23.4442 3.38148e-02 7.52176e-06 2.37948e-07 6.72177e-04 -3.92203e-08 -4.43586e-09 29 26.8440 0.5801 1 0 0.5666 42.5885 56655.176 0.4619 8.47585e-02 3.2000 7.62051e-06 23.4300 0.5666 1.38630e-02 4.4512 -4.46680e-02 54.702534 -29.104641  42.5707 42.5950  0.1507  0.1030 -0.024 -0.162 0 42.5885 12.7950 
SN: 418 418 10 101 X1 1 0.35529 0.00100 0.35584 0.00100 -9 -9 32.8774 24.2987 22.2016 57024.535 0.199 -9.45685e-02 0.2727 -1.07497e-01 2.83432e-02 21.6294 3.75192e-02 4.00181e-05 1.40706e-06 3.52583e-03 -2.48810e-07 -3.10822e-08 31 14.0462 0.9975 1 0 0.3541 41.3733 57024.691 0.2743 -6.79785e-02 3.2000 3.57315e-05 21.7524 0.3541 8.85200e-03 5.1571 -6.73610e-02 52.212727 -27.932276  41.3301 41.3779  0.1291  0.0676 -0.048 -0.370 0 41.3733 11.1174 
SN: 420 420 10 101 C3 1 0.91495 0.00100 0.91654 0.00100 -9 -9 10.9461 9.8656 5.0039 56578.738 1.047 -2.98583e-01 0.6832 6.29320e-02 7.54401e-02 24.8584 5.71685e-02 2.04482e-06 1.10553e-07 1.39789e-02 -4.07740e-08 -4.54892e-11 67 56.2067 0.8236 1 0 0.9146 43.8607 56577.535 -1.13543e+00 8.12851e-02 3.2000 1.94133e-06 24.9148 0.9146 2.27190e-02 5.7517 0.1072 34.373985 -5.222527  43.9852 43.8526  0.2764  0.2535  0.133  0.480 0 43.8607 14.2798 
SN: 421 421 10 101 C1 1 0.41975 0.00100 0.42079 0.00100 -9 -9 23.1804 21.6170 16.1619 56941.223 0.390 0.3897 0.3443 9.98330e-03 1.38363e-02 22.5524 3.45083e-02 1.71016e-05 5.52276e-07 8.02925e-04 -1.18142e-07 -3.01709e-09 48 44.6549 0.6498 1 0 0.4220 41.8223 56941.328 0.3571 6.36758e-02 3.2000 1.62026e-05 22.6110 0.4220 7.48300e-03 11.2531 0.1190 7.633873 -43.958473  41.9450 41.8033  0.1336  0.0758  0.142  1.061 0 41.8223 11.9760 
SN: 422 422 10 101 C1 1 0.51955 0.00100 0.52083 0.00100 -9 -9 10.8172 6.7112 6.3516 56625.680 0.970 -1.13800e+00 0.7926 0.2390 7.70490e-02 23.6203 8.71504e-02 6.39571e-06 5.34540e-07 6.78519e-03 -2.09562e-07 -2.79720e-08 56 51.5941 0.6773 1 0 0.5190 42.3587 56625.531 -7.09817e-01 0.1374 3.2000 6.93245e-06 23.5328 0.5190 2.11950e-02 8.5300 -3.13082e-01 34.048447 -4.133709  42.0662 42.3553  0.2588  0.2343 -0.289 -1.117 0 42.3587 12.8978 
SN: 423 423 10 101 E2 1 0.38290 0.00100 0.38341 0.00100 -9 -9 29.7688 27.1296 18.1287 56965.672 0.235 0.5286 0.2412 5.43043e-02 2.73028e-02 22.1760 3.56483e-02 2.41876e-05 8.07340e-07 1.43758e-03 -1.10426e-07 -1.56756e-08 46 24.8002 0.9955 1 0 0.3830 41.5734 56965.797 0.5678 5.58883e-02 3.2000 2.14247e-05 22.3077 0.3830 1.15000e-02 9.2813 -1.41305e-01 54.419167 -27.383089  41.4462 41.5682  0.1337  0.0760 -0.122 -0.912 0 41.5734 11.6727 
SN: 424 424 10 101 S2 1 0.87932 0.00100 0.88069 0.00100 -9 -9 9.4193 6.1315 6.0482 56573.793 1.198 0.6064 0.7302 -1.79460e-01 5.05307e-02 23.8329 7.19949e-02 5.25808e-06 3.60482e-07 4.60597e-03 -1.52574e-07 3.81204e-09 69 70.3978 0.4306 1 0 0.8787 43.7535 56574.441 0.9246 -1.06187e-01 3.2000 4.85604e-06 23.9193 0.8787 7.52700e-03 5.9299 9.10430e-02 7.599322 -43.910290  43.8621 43.7464  0.2530  0.2278  0.116  0.457 0 43.7535 13.2843 
SN: 425 425 10 101 S2 1 0.44049 0.00100 0.44104 0.00100 -9 -9 18.3213 12.8916 9.7763 56540.305 0.686 -3.22757e-02 0.5148 8.88367e-02 3.38884e-02 22.8458 3.98547e-02 1.30522e-05 4.88018e-07 3.84806e-03 -1.24862e-07 -1.06429e-08 48 52.6229 0.3357 1 0 0.4404 41.9317 56539.680 -2.76334e-02 6.05294e-02 3.2000 1.40700e-05 22.7643 0.4404 8.17700e-03 6.2103 -2.02180e-02 53.161316 -28.479609  41.9270 41.9274  0.1567  0.1116 -0.000 -0.003 0 41.9317 12.1293 
SN: 426 426 10 101 C1 1 0.66272 0.00100 0.66408 0.00100 -9 -9 7.9386 7.4800 6.1147 56981.855 1.364 0.8491 0.9799 0.1132 7.26013e-02 23.8606 7.76329e-02 5.12587e-06 3.79934e-07 1.20560e-02 -2.40491e-07 -1.15762e-08 62 53.3829 0.7741 1 0 0.6638 43.0059 56981.543 0.5688 0.1017 3.2000 5.00370e-06 23.8868 0.6638 2.56110e-02 5.5023 -3.13580e-02 35.302120 -5.998255  42.9872 42.9945  0.2814  0.2590 -0.007 -0.026 0 43.0059 13.2518 
SN: 427 427 10 101 C3 1 0.77417 0.00100 0.77543 0.00100 -9 -9 20.1864 10.9073 10.3081 56948.867 0.492 -1.47233e+00 0.2879 -1.75073e-01 3.86103e-02 24.0604 4.25000e-02 4.26424e-06 1.70229e-07 6.97880e-05 -1.64342e-08 -3.89579e-10 60 59.7546 0.5211 1 0 0.7749 43.4175 56948.910 -2.12792e+00 -9.86631e-02 3.2000 4.36636e-06 24.0347 0.7749 6.13760e-02 3.8943 0.3537 42.683186 -0.185917  43.7845 43.4068  0.1771  0.1388  0.378  2.132 0 43.4175 13.3997 
SN: 428 428 10 101 E2 1 0.46856 0.00100 0.46912 0.00100 -9 -9 23.4597 15.2684 14.7684 56591.945 0.370 0.6816 0.3278 -1.50233e-01 2.96646e-02 22.4123 3.89601e-02 1.94566e-05 7.10850e-07 1.33728e-03 -1.45822e-07 -9.64791e-09 47 52.8338 0.2589 1 0 0.4674 42.0858 56592.309 0.8323 -9.67785e-02 3.2000 2.16855e-05 22.2946 0.4674 1.15210e-02 7.4822 0.2515 53.997128 -26.891491  42.3585 42.0870  0.1500  0.1019  0.272  1.811 0 42.0858 11.6596 
SN: 429 429 10 101 E1+E2 1 0.52959 0.00100 0.53082 0.00100 -9 -9 14.1843 11.6509 11.4691 57027.938 0.465 0.8226 0.4568 0.1352 3.72173e-02 23.0142 4.51458e-02 1.11766e-05 4.74528e-07 4.44013e-03 -1.29998e-07 -1.10594e-08 48 40.8980 0.7565 1 0 0.5291 42.4087 57028.684 0.6461 8.60811e-02 3.2000 9.17292e-06 23.2287 0.5291 2.78430e-02 5.2005 -3.62160e-01 36.312584 -4.179636  42.0667 42.4053  0.1588  0.1146 -0.339 -2.131 0 42.4087 12.5937 
SN: 431 431 10 101 E2 1 0.44220 0.00100 0.44327 0.00100 -9 -9 9.3339 8.6251 7.4787 56598.617 0.899 -1.55198e+00 0.6977 0.1314 5.95661e-02 23.3464 6.91062e-02 8.23072e-06 5.40910e-07 8.56653e-03 -1.88519e-07 -2.06943e-08 42 43.4991 0.4501 1 0 0.4427 41.9452 56599.062 -1.87303e+00 0.1032 3.2000 9.65870e-06 23.1727 0.4427 7.74600e-03 5.5376 0.1183 7.715187 -43.313354  42.0786 41.9374  0.2120  0.1812  0.141  0.666 0 41.9452 12.5377 
SN: 432 432 10 101 E1 1 0.53811 0.00100 0.53874 0.00100 -9 -9 16.6405 8.7693 8.1468 56629.602 0.770 0.7998 0.5600 2.92118e-02 4.66418e-02 23.0981 5.32120e-02 1.03454e-05 5.19661e-07 3.98838e-03 -1.59622e-07 -1.09192e-08 44 46.8286 0.3973 1 0 0.5384 42.4543 56629.172 0.7469 3.94806e-02 3.2000 1.02231e-05 23.1110 0.5384 1.29780e-02 8.4205 1.90310e-02 51.670464 -28.278160  42.4866 42.4469  0.1932  0.1588  0.040  0.205 0 42.4543 12.4760 
SN: 433 433 10 101 C3 1 0.50041 0.00100 0.50094 0.00100 -9 -9 8.6207 8.2092 7.2993 56889.582 2.734 8.99644e-02 1.4359 8.63435e-02 5.61230e-02 23.0282 8.48054e-02 1.10334e-05 8.96358e-07 -1.21718e-02 -8.14801e-07 -1.08572e-08 33 25.0965 0.8662 1 0 0.5002 42.2622 56891.125 1.0281 8.48262e-02 3.2000 1.10696e-05 23.0247 0.5002 1.41360e-02 9.9703 -1.43071e-01 55.118626 -27.117260  42.1345 42.2576  0.3451  0.3271 -0.123 -0.357 0 42.2622 12.3897 
SN: 434 434 10 101 E2 1 0.18756 0.00100 0.18842 0.00100 -9 -9 28.4718 21.8720 11.6588 56677.320 0.389 1.4450 0.5122 -3.35759e-02 3.87771e-02 20.2177 5.21757e-02 1.46864e-04 7.22999e-06 7.54234e-03 -2.25566e-06 -2.02981e-07 15 6.2772 0.9848 1 0 0.1896 39.8265 56677.168 0.8743 -3.59237e-02 3.2000 1.45997e-04 20.2241 0.1896 3.52050e-02 6.7349 7.40080e-02 41.710918 -1.238071  39.8975 39.7986  0.1553  0.1096  0.099  0.636 0 39.8265  9.5891 
SN: 436 436 10 101 C3 1 0.66363 0.00100 0.66495 0.00100 -9 -9 26.6720 21.8042 18.0669 56997.957 0.339 1.1503 0.3110 -5.37498e-02 3.08903e-02 23.4777 3.59288e-02 7.29314e-06 2.45379e-07 9.95478e-04 -4.68683e-08 -3.45825e-09 53 39.6299 0.9283 1 0 0.6645 43.0087 56997.941 0.6736 -4.00308e-02 3.2000 7.68236e-06 23.4213 0.6645 3.23970e-02 5.4666 0.1586 36.611801 -5.989434  43.1808 42.9981  0.1513  0.1039  0.183  1.207 0 43.0087 12.7863 
SN: 437 437 10 101 C3 1 0.48352 0.00100 0.48406 0.00100 -9 -9 26.9976 20.7278 17.9638 56624.152 0.315 -1.54323e+00 0.2049 1.76284e-02 3.20303e-02 22.8709 4.03411e-02 1.27535e-05 4.82776e-07 1.09297e-03 -4.44210e-08 -9.40048e-09 53 58.5609 0.2787 1 0 0.4833 42.1729 56624.305 -1.26626e+00 1.55491e-02 3.2000 1.09656e-05 23.0349 0.4833 1.10140e-02 5.5117 -2.19922e-01 54.067310 -28.684200  41.9685 42.1684  0.1419  0.0896 -0.200 -1.409 0 42.1729 12.3999 
SN: 438 438 10 101 X3 1 0.78005 0.00100 0.78075 0.00100 -9 -9 18.0561 17.8773 10.1587 57008.336 0.596 0.6843 0.4530 -2.82358e-03 4.50527e-02 24.0266 3.98010e-02 4.39897e-06 1.64250e-07 4.25601e-03 -4.20172e-08 -9.85828e-10 33 21.6777 0.9498 1 0 0.7803 43.4359 57007.328 0.2131 -1.45464e-02 3.2000 4.53081e-06 23.9946 0.7803 7.80400e-03 3.9068 5.24110e-02 52.799896 -27.706594  43.5015 43.4270  0.1900  0.1549  0.074  0.392 0 43.4359 13.3596 
SN: 439 439 10 101 C3 1 0.71453 0.00100 0.71578 0.00100 -9 -9 10.3441 8.4494 6.5545 57026.184 0.671 -2.59201e+00 0.5714 -1.94807e-02 7.05776e-02 24.4289 6.23398e-02 3.03694e-06 1.79475e-07 4.62473e-03 -6.06170e-08 -5.15650e-09 37 31.8037 0.7110 1 0 0.7152 43.2041 57025.770 -2.94251e+00 2.30959e-02 3.2000 3.34220e-06 24.3249 0.7152 8.44300e-03 3.4924 0.2807 8.566967 -43.385239  43.4984 43.1938  0.2525  0.2273  0.305  1.206 0 43.2041 13.6899 
SN: 440 440 10 101 X2 1 0.42875 0.00100 0.42976 0.00100 -9 -9 18.4787 14.2533 10.0632 57017.590 0.536 0.2989 0.4981 3.69013e-02 3.70200e-02 22.6532 4.59180e-02 1.55856e-05 6.73282e-07 6.91347e-03 -1.97059e-07 -1.70064e-08 36 38.3820 0.3620 1 0 0.4296 41.8681 57017.441 -1.21924e-01 8.14500e-02 3.2000 1.38572e-05 22.7808 0.4296 8.15900e-03 4.8959 6.65700e-02 10.004538 -44.583900  41.9470 41.8578  0.1528  0.1060  0.089  0.583 0 41.8681 12.1458 
SN: 441 441 10 101 X1 1 0.43947 0.00100 0.43998 0.00100 -9 -9 16.7376 14.4289 13.9094 56915.199 0.500 1.2420 0.3949 4.97110e-02 3.33001e-02 22.3912 4.60988e-02 1.98397e-05 8.60503e-07 2.77641e-03 -2.03922e-07 -1.87445e-08 46 37.6985 0.8318 1 0 0.4378 41.9168 56915.102 1.0430 4.26759e-02 3.2000 1.72605e-05 22.5424 0.4378 1.34630e-02 8.3063 -1.65079e-01 55.279312 -27.066719  41.7760 41.9214  0.1512  0.1038 -0.145 -0.962 0 41.9168 11.9074 
SN: 443 443 10 101 C3 1 0.65014 0.00100 0.65153 0.00100 -9 -9 11.7917 9.6769 8.2671 56997.258 0.602 -1.87303e+00 0.4779 6.35357e-02 5.82388e-02 24.1945 5.99404e-02 3.76876e-06 2.13913e-07 3.23297e-03 -6.06336e-08 -5.85899e-09 53 31.9301 0.9903 1 0 0.6521 42.9591 56998.020 -1.68450e+00 0.1416 3.2000 3.47398e-06 24.2829 0.6521 1.82730e-02 5.5110 0.1308 33.452126 -4.975585  43.0990 42.9438  0.2152  0.1850  0.155  0.721 0 42.9591 13.6479 
SN: 444 444 10 101 E2 1 0.30078 0.00100 0.30183 0.00100 -9 -9 36.9352 35.1385 26.7283 56652.219 0.337 0.4651 0.3036 5.22323e-02 2.88777e-02 21.7694 3.70071e-02 3.51763e-05 1.21965e-06 1.75810e-03 -1.26817e-07 -2.66210e-08 31 25.0478 0.7656 1 0 0.3006 40.9602 56652.156 0.5722 4.15766e-02 3.2000 3.93315e-05 21.6481 0.3006 2.48690e-02 8.4436 5.51370e-02 35.523705 -5.768336  41.0373 40.9584  0.1351  0.0785  0.079  0.585 0 40.9602 11.0131 
SN: 445 445 10 101 S1 1 0.59869 0.00100 0.59986 0.00100 -9 -9 10.2396 9.8896 8.0716 56951.738 0.921 2.2607 0.8815 7.77826e-02 6.20084e-02 23.6201 7.70306e-02 6.39696e-06 4.70338e-07 9.51975e-03 -3.08498e-07 -1.30416e-08 54 53.0540 0.5493 1 0 0.5987 42.7332 56951.512 1.0963 7.98615e-02 3.2000 7.34326e-06 23.4703 0.5987 5.45800e-03 8.0744 0.3078 8.250441 -43.587551  43.0577 42.7266  0.2551  0.2302  0.331  1.298 0 42.7332 12.8353 
SN: 446 446 10 101 X1 1 0.64866 0.00100 0.64928 0.00100 -9 -9 10.3048 8.6514 8.1831 56938.094 0.680 1.6076 0.6621 -1.30449e-02 4.59500e-02 23.2314 6.11304e-02 9.15018e-06 5.29964e-07 8.50678e-03 -2.73437e-07 -9.57662e-09 65 61.7050 0.6270 1 0 0.6492 42.9472 56938.020 0.8297 -5.07116e-02 3.2000 8.56080e-06 23.3037 0.6492 9.64600e-03 4.2277 -9.07340e-02 53.479485 -28.231834  42.8682 42.9378  0.2012  0.1685 -0.070 -0.346 0 42.9472 12.6687 
SN: 448 448 10 101 E2 1 0.50593 0.00100 0.50716 0.00100 -9 -9 7.5148 7.0844 5.3167 56993.844 0.724 -2.04933e+00 0.6330 5.73087e-02 7.09249e-02 23.6536 7.63883e-02 6.20232e-06 4.52088e-07 7.58768e-03 -1.51609e-07 -1.67923e-08 50 48.5429 0.5718 1 0 0.5067 42.2959 56993.305 -1.61271e+00 0.1282 3.2000 6.71726e-06 23.5670 0.5067 2.48260e-02 6.6324 0.2436 35.535511 -4.423359  42.5533 42.2861  0.2441  0.2179  0.267  1.094 0 42.2959 12.9320 
